ID Earthquake;Flag Tsunami;Year;Month;Day;Ms Magnitude;Ml Magnitude;Country;Location name;Earthquake : Deaths;Earthquake : Deaths Description;Earthquake : Damage (in M$);ICoordinates
5262;No;1990;10.0;20.0;5.8;0.0;CHINA;CHINA:  GANSU PROVINCE:  TIANZHU;7.0;Few (~1 to 50 deaths);0.0;37.093, 103.781
5268;Yes;1990;12.0;13.0;5.3;0.0;ITALY;ITALY:  SICILY:  CARLENTINI;19.0;Few (~1 to 50 deaths);500.0;37.3, 15.438
5282;Yes;1991;4.0;22.0;7.4;0.0;COSTA RICA;"COSTA RICA:  LIMON, PANDORA;  PANAMA";87.0;Some (~51 to 100 deaths);510.0;9.685, -83.073
5303;No;1991;8.0;17.0;5.2;0.0;VENEZUELA;VENEZUELA:  BARQUISIMETO;0.0;No deaths reported;0.0;10.045, -69.948
5427;Yes;1995;12.0;3.0;7.9;0.0;RUSSIA;RUSSIA:  KURIL ISLANDS:  ITURUP, MATUA, KUNASHIR;0.0;No deaths reported;0.0;44.663, 149.3
5461;No;1997;5.0;10.0;7.3;0.0;IRAN;IRAN:  BIRJAND, GHAEN;1728.0;Very Many (~1001 or more deaths);100.0;33.825, 59.809
5507;No;1998;10.0;5.0;4.9;0.0;IRAN;IRAN:  WESTERN:  DARREH SHAHR, POL-E-DOKHTAR;0.0;No deaths reported;0.0;33.199, 47.225
5557;Yes;2000;5.0;4.0;7.5;0.0;INDONESIA;INDONESIA:  SULAWESI:  LUWUK, BANGGAI, PELENG,;46.0;Few (~1 to 50 deaths);30.0;-1.105, 123.573
5558;No;2000;5.0;7.0;4.1;0.0;TURKEY;TURKEY:  DOGANYOL, PUTURGE;0.0;No deaths reported;0.0;38.164, 38.777
5561;No;2000;6.0;6.0;6.1;0.0;TURKEY;TURKEY:  CERKES, CUBUK, ORTA;2.0;Few (~1 to 50 deaths);0.0;40.693, 32.992
5563;No;2000;6.0;7.0;6.7;0.0;INDONESIA;INDONESIA:  SOUTHERN SUMATERA:  LAHAT;1.0;Few (~1 to 50 deaths);0.0;-4.612, 101.905
5570;No;2000;7.0;12.0;5.0;0.0;INDONESIA;INDONESIA: JAWA:BANDUNG,CIBADAK,CIMANDIRI,KADUDAMPIT;0.0;No deaths reported;0.0;-6.675, 106.845
5572;No;2000;7.0;16.0;6.3;0.0;PHILIPPINES;PHILIPPINES:  BASCO, MOUNT IRADA, BATAN ISLANDS;0.0;No deaths reported;0.0;20.253, 122.043
5650;Yes;2002;9.0;13.0;6.7;0.0;INDIA;INDIA:  ANDAMAN ISLANDS:  RONGAT, DIGLIPUR,ARIEL BAY;2.0;Few (~1 to 50 deaths);0.0;13.036, 93.068
5697;Yes;2003;5.0;27.0;5.5;0.0;ALGERIA;ALGERIA:  ALGIERS, BOUMERDES, REGHAIA;9.0;Few (~1 to 50 deaths);0.0;36.939, 3.578
5745;No;2003;12.0;5.0;4.9;0.0;INDONESIA;INDONESIA:  FLORES, RUTENG;0.0;No deaths reported;0.0;-8.137, 120.524
5786;No;2004;6.0;15.0;5.4;0.0;CHILE;CHILE: CARAHUE, IMPERIAL, TEMUCO;0.0;No deaths reported;0.0;-38.854, -73.155
5793;No;2004;7.0;30.0;4.0;0.0;TURKEY;TURKEY:  DOGUBEYAZIT;1.0;Few (~1 to 50 deaths);0.0;39.634, 43.966
5851;No;2005;3.0;12.0;5.0;5.7;TURKEY;TURKEY:  CAT, KARLIOVA;0.0;No deaths reported;0.0;39.44, 40.978
5854;No;2005;3.0;14.0;4.1;5.1;INDIA;INDIA:  MAHARASHTRA:  KOLHAPUR, RATNAGIRI, SATARA;0.0;No deaths reported;0.0;17.145, 73.73
7223;No;2006;2.0;14.0;4.8;0.0;INDIA;INDIA:  SIKKIM;2.0;Few (~1 to 50 deaths);0.0;27.382, 88.388
7415;Yes;2007;1.0;13.0;8.2;0.0;RUSSIA;RUSSIA:  KURIL ISLANDS;0.0;No deaths reported;0.0;46.243, 154.524
7482;No;2007;3.0;6.0;5.0;0.0;COLOMBIA;COLOMBIA:  CAUCA, SOTARA, PURACE,;0.0;No deaths reported;0.0;2.082, -76.495
7723;No;2007;12.0;15.0;5.7;6.0;CHILE;CHILE:  OFF CENTRAL COAST, VINA DEL MAR, VALPARAISO;0.0;No deaths reported;0.0;-32.689, -71.695
8127;No;2008;4.0;15.0;5.8;0.0;GUATEMALA;GUATEMALA;0.0;No deaths reported;0.0;13.564, -90.599
8170;No;2008;8.0;15.0;5.6;0.0;PHILIPPINES;PHILIPPINES:  LUZON:  LEGASPI;0.0;No deaths reported;0.0;12.897, 124.319
8162;No;2008;10.0;11.0;5.5;0.0;RUSSIA;RUSSIA:  CAUCASUS:  CHECHNYA;13.0;Few (~1 to 50 deaths);0.0;43.372, 46.254
8386;Yes;2009;9.0;2.0;7.0;0.0;INDONESIA;INDONESIA:  JAVA;81.0;Some (~51 to 100 deaths);0.0;-7.782, 107.297
9906;No;2012;5.0;22.0;5.3;0.0;BULGARIA;BULGARIA: PERNIK;0.0;No deaths reported;0.0;42.645, 22.968
36;No;-26;0.0;0.0;5.5;0.0;CHINA;CHINA:  SICHUAN:  YIBIN;13.0;Few (~1 to 50 deaths);0.0;28.8, 104.6
7898;No;143;10.0;0.0;7.0;0.0;CHINA;CHINA:  GANSU PROVINCE;0.0;Few (~1 to 50 deaths);0.0;34.7, 105.3
5904;Yes;1088;6.0;10.0;7.0;0.0;JAPAN;JAPAN:  SANRIKU;0.0;No deaths reported;0.0;40.5, 143.0
5939;Yes;1257;10.0;9.0;7.0;0.0;JAPAN;JAPAN:  SAGAMI BAY;0.0;No deaths reported;0.0;35.2, 139.5
7915;No;1478;8.0;17.0;5.5;0.0;CHINA;CHINA:  SICHUAN PROVINCE:  YANYUAN;0.0;Many (~101 to 1000 deaths);0.0;27.5, 101.6
7919;No;1495;4.0;10.0;6.3;0.0;CHINA;CHINA:  NINGXIA:  ZHONGWEI;0.0;No deaths reported;0.0;37.6, 105.6
6017;Yes;1510;10.0;10.0;7.0;0.0;JAPAN;JAPAN:  ENSHUNADA SEA;0.0;No deaths reported;0.0;34.5, 137.6
7932;No;1517;7.0;12.0;5.5;0.0;CHINA;CHINA:  YUNNAN PROVINCE;0.0;Some (~51 to 100 deaths);0.0;24.1, 102.6
7933;No;1539;8.0;8.0;5.5;0.0;CHINA;CHINA:  YUNNAN PROVINCE:  JIANGSHUI;0.0;Some (~51 to 100 deaths);0.0;23.6, 102.8
757;Yes;1570;2.0;8.0;8.3;0.0;CHILE;CHILE:  OLD CONCEPCION;0.0;No deaths reported;0.0;-36.75, -73.0
7951;No;1631;7.0;0.0;5.0;0.0;CHINA;CHINA:  NINGXIA;0.0;No deaths reported;0.0;35.5, 107.8
1230;No;1725;1.0;7.0;7.7;0.0;PERU;PERU: TRUJILLO, ANCASH, LIMA;1500.0;Very Many (~1001 or more deaths);0.0;-9.0, -79.0
5925;Yes;1787;4.0;3.0;7.3;0.0;MEXICO;MEXICO:  SAN MARCOS, OAXACA;0.0;No deaths reported;0.0;15.5, -97.0
1650;Yes;1820;5.0;4.0;7.6;0.0;MEXICO;MEXICO:  GUERRERO, OAXACA, PUEBLA, VERACRUZ;0.0;No deaths reported;0.0;17.2, -99.6
1812;No;1839;2.0;7.0;6.0;0.0;CHINA;CHINA:  YUNNAN PROVINCE;100.0;Some (~51 to 100 deaths);0.0;26.1, 99.9
1820;Yes;1840;3.0;22.0;6.5;0.0;PHILIPPINES;PHILIPPINES:  SORSOGON,MASBATE IS,CASIGURAN,ALBAY;17.0;Few (~1 to 50 deaths);0.0;12.9, 123.9
6215;Yes;1891;6.0;22.0;6.2;0.0;NEW ZEALAND;NEW ZEALAND;0.0;No deaths reported;0.0;-37.4, 174.4
2551;No;1899;6.0;14.0;7.8;0.0;JAMAICA;JAMAICA;0.0;No deaths reported;0.0;18.0, -77.0
2666;Yes;1904;1.0;20.0;7.9;0.0;COLOMBIA;PANAMA-COLOMBIA;0.0;No deaths reported;0.0;7.0, -79.0
2690;No;1904;8.0;27.0;8.3;0.0;USA;ALASKA:  RAMPART;0.0;No deaths reported;0.0;64.66, -148.08
2703;No;1905;2.0;14.0;7.9;0.0;USA;ALASKA:  ANDREANOF ISLANDS;0.0;No deaths reported;0.0;50.73, -178.55
2719;Yes;1905;7.0;6.0;7.0;0.0;JAPAN;JAPAN:  OFF FUKUSHIMA;0.0;No deaths reported;0.0;37.4, 142.6
2846;Yes;1908;12.0;28.0;7.2;0.0;ITALY;ITALY:  MESSINA, SICILY, CALABRIA;78000.0;Very Many (~1001 or more deaths);116.0;38.17, 15.58
2993;No;1913;12.0;21.0;7.0;0.0;CHINA;CHINA:  YUNNAN PROVINCE;942.0;Many (~101 to 1000 deaths);0.0;24.15, 102.45
6542;Yes;1915;11.0;6.0;6.0;0.0;INDONESIA;INDONESIA:  NW. IRIAN JAYA;0.0;No deaths reported;0.0;-1.0, 136.0
3052;No;1916;2.0;27.0;7.5;0.0;NICARAGUA;NICARAGUA:  OFF COAST;0.0;No deaths reported;0.0;11.0, -86.0
3148;No;1920;1.0;3.0;7.8;0.0;MEXICO;MEXICO:  VERACRUZ: COZAUTLAN, PUEBLA: PATLANALA;648.0;Many (~101 to 1000 deaths);0.0;19.26, -96.97
3167;No;1920;12.0;17.0;6.0;0.0;ARGENTINA;ARGENTINA:  MENDOZA;400.0;Many (~101 to 1000 deaths);0.0;-32.7, -68.4
3186;No;1922;1.0;16.0;7.6;0.0;COLOMBIA;COLOMBIA:  CAQUETA, PUTUMAYO;0.0;No deaths reported;0.0;2.5, -71.0
3358;No;1928;4.0;14.0;6.8;0.0;BULGARIA;BULGARIA:  CHIRPAN;127.0;Many (~101 to 1000 deaths);0.0;42.2, 25.3
3389;Yes;1929;3.0;7.0;7.5;0.0;USA;ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS;0.0;No deaths reported;0.0;51.0, -170.0
8001;No;1930;5.0;14.0;6.0;0.0;CHINA;CHINA:  YUNNAN PROVINCE;42.0;Few (~1 to 50 deaths);0.0;26.8, 103.0
3430;No;1930;11.0;21.0;6.0;0.0;ALBANIA;ALBANIA:  VLORE, HIMARE, KUC;35.0;Few (~1 to 50 deaths);0.0;40.5, 19.5
3470;No;1931;8.0;10.0;8.0;0.0;CHINA;CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE:  N;10000.0;Very Many (~1001 or more deaths);0.0;47.1, 89.8
3507;No;1932;12.0;25.0;7.6;0.0;CHINA;CHINA:  GANSU PROVINCE;275.0;Many (~101 to 1000 deaths);0.0;39.7, 96.7
3584;No;1936;11.0;11.0;5.5;0.0;CHINA;CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE:  S;0.0;Some (~51 to 100 deaths);0.0;39.5, 74.2
3591;No;1937;2.0;10.0;5.2;0.0;ALGERIA;ALGERIA:  GUELMA, LAPAINE;0.0;Few (~1 to 50 deaths);0.0;36.4, 7.5
9844;Yes;1938;11.0;6.0;7.1;0.0;JAPAN;JAPAN:  NEAR E COAST HONSHU;0.0;No deaths reported;0.0;37.0, 141.7
8182;No;1941;1.0;11.0;5.9;0.0;YEMEN;YEMEN:  RAZIH;1200.0;Very Many (~1001 or more deaths);0.0;16.4, 43.5
6351;Yes;1946;9.0;30.0;7.0;0.0;PERU;PERU:  PISCO;0.0;No deaths reported;0.0;-14.0, -76.25
6353;Yes;1947;3.0;25.0;7.2;5.9;NEW ZEALAND;NEW ZEALAND:  OFF COAST NORTH ISLAND;0.0;No deaths reported;0.0;-38.85, 178.87
3864;Yes;1947;10.0;6.0;6.9;0.0;GREECE;GREECE:  S:  PYLIA (MESSINIA);3.0;Few (~1 to 50 deaths);0.0;37.0, 22.0
3926;Yes;1949;12.0;17.0;7.8;0.0;CHILE;CHILE:  TIERRA DEL FUEGO;1.0;Few (~1 to 50 deaths);0.0;-54.0, -71.0
4029;Yes;1953;8.0;12.0;7.2;0.0;GREECE;GREECE:  LIXOURI-ARGOSTOLI (KEPHALLENIA);476.0;Many (~101 to 1000 deaths);100.0;38.3, 20.8
4056;No;1954;9.0;9.0;6.7;0.0;ALGERIA;ALGERIA:  EL ASNAM;0.0;No deaths reported;0.0;36.0, 1.5
4071;Yes;1955;4.0;19.0;6.2;0.0;GREECE;GREECE:  DRAKIA-AGRIA (MAGNESIA);8.0;Few (~1 to 50 deaths);0.0;39.4, 23.1
6372;Yes;1955;10.0;10.0;7.3;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  BISMARCK SEA;0.0;No deaths reported;0.0;-5.1, 152.924
9782;Yes;1956;1.0;8.0;7.1;0.0;CHILE;CHILE;0.0;Few (~1 to 50 deaths);0.0;-19.0, -70.0
10063;Yes;1956;3.0;2.0;5.3;0.0;NEW ZEALAND;NEW ZEALAND:  NORTH ISLAND;0.0;No deaths reported;0.0;-38.9, 175.7
7771;Yes;1956;7.0;9.0;6.8;0.0;GREECE;GREECE:  AEGEAN SEA;0.0;No deaths reported;0.0;36.8, 25.2
4160;Yes;1958;1.0;19.0;7.6;0.0;COLOMBIA;COLOMBIA-ECUADOR;111.0;Many (~101 to 1000 deaths);0.0;1.5, -79.5
6386;No;1959;10.0;27.0;7.2;0.0;RUSSIA;RUSSIA:  KAMCHATKA;0.0;No deaths reported;0.0;45.89, 151.11
6401;Yes;1961;8.0;17.0;6.7;0.0;RUSSIA;RUSSIA:  KURIL ISLANDS;0.0;No deaths reported;0.0;46.338, 149.548
6420;Yes;1967;9.0;3.0;7.0;0.0;PERU;PERU:  OFF COAST;0.0;No deaths reported;0.0;-10.6, -79.8
4474;No;1969;1.0;30.0;7.5;0.0;INDONESIA;INDONESIA:  TALAUD ISLANDS, MINDANAO, VISAYAN;0.0;No deaths reported;0.0;4.8, 127.4
4526;Yes;1970;4.0;7.0;7.3;0.0;PHILIPPINES;PHILIPPINES:  LUZON;15.0;Few (~1 to 50 deaths);0.0;15.78, 121.71
6427;Yes;1970;6.0;14.0;6.0;0.0;CHILE;CHILE:  SOUTHERN;0.0;No deaths reported;0.0;-52.0, -73.8
6428;Yes;1970;6.0;19.0;6.4;0.0;CHILE;CHILE:  NORTHERN;0.0;No deaths reported;0.0;-22.28, -70.55
4637;No;1973;4.0;26.0;6.3;6.2;USA;HAWAII: HILO;0.0;No deaths reported;5.75;19.936, -155.098
4658;No;1974;5.0;10.0;7.1;0.0;CHINA;CHINA:  YUNNAN AND SICHUAN PROVINCES, CHAO-T'UNG;20000.0;Very Many (~1001 or more deaths);0.0;28.24, 104.01
4691;Yes;1975;5.0;26.0;7.9;0.0;ATLANTIC OCEAN;ATLANTIC OCEAN:  MADERIA ISLANDS;0.0;No deaths reported;0.0;35.997, -17.649
4695;No;1975;7.0;20.0;7.7;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  SOLOMON ISLANDS: BUIN, BOKU;0.0;No deaths reported;0.0;-7.104, 155.152
4870;No;1980;1.0;24.0;5.9;5.8;USA;CALIFORNIA:  LIVERMORE;0.0;No deaths reported;11.5;37.855, -121.816
5036;No;1984;5.0;7.0;5.8;0.0;ITALY;ITALY:  S CENTRAL:  ABRUZZO;3.0;Few (~1 to 50 deaths);5.0;41.765, 13.898
5051;No;1984;10.0;18.0;5.1;0.0;USA;WYOMING:  DOUGLAS, MEDICINE BOW;0.0;No deaths reported;0.0;42.375, -105.72
5109;No;1986;9.0;15.0;4.8;0.0;GREECE;GREECE:  S, MESSINIA, BERGA, NEDOUSA;0.0;No deaths reported;0.0;36.93, 22.175
5160;No;1988;3.0;30.0;5.7;0.0;IRAN;IRAN:  DEH DASHT, BAHBAHAN;0.0;No deaths reported;0.0;30.89, 50.194
5181;No;1988;11.0;17.0;6.6;0.0;PHILIPPINES;PHILIPPINES:  SAMAR:  CATARMAN, CATBALOGAN;0.0;No deaths reported;0.0;12.399, 124.537
6477;Yes;1990;2.0;20.0;6.4;0.0;JAPAN;JAPAN:  NEAR S. COAST OF HONSHU;0.0;No deaths reported;0.0;34.706, 139.252
5253;No;1990;7.0;16.0;7.8;0.0;PHILIPPINES;PHILIPPINES:  BAGUIO,  CABANATUAN, DAGUPAN;2412.0;Very Many (~1001 or more deaths);369.6;15.679, 121.172
5304;No;1991;8.0;17.0;6.2;0.0;USA;CALIFORNIA:  HONEYDEW, WHITETHORN, PETROLIA;0.0;No deaths reported;0.0;40.235, -124.348
6483;Yes;1992;1.0;5.0;3.7;0.0;CHINA;CHINA:  S. CHINA SEA;0.0;No deaths reported;0.0;18.0, 108.0
5390;No;1994;6.0;20.0;5.7;0.0;IRAN;IRAN:  FIRUZABAD, SHIRAZ;3.0;Few (~1 to 50 deaths);0.0;28.968, 52.614
5397;Yes;1994;12.0;28.0;7.5;0.0;JAPAN;JAPAN:  HONSHU;3.0;Few (~1 to 50 deaths);170.4;40.525, 143.419
10233;Yes;1996;9.0;5.0;6.4;0.0;TAIWAN;TAIWAN REGION;0.0;No deaths reported;0.0;21.898, 121.498
5444;No;1997;1.0;11.0;6.9;0.0;MEXICO;MEXICO:  MICHOACAN, ARTEAGA;1.0;Few (~1 to 50 deaths);0.0;18.219, -102.756
5487;No;1998;3.0;14.0;6.9;0.0;IRAN;IRAN:  GOLBAF, BAFT, KERMAN;5.0;Few (~1 to 50 deaths);0.0;30.154, 57.605
5536;No;1999;9.0;25.0;6.4;0.0;TAIWAN;TAIWAN:  CENTRAL;0.0;Few (~1 to 50 deaths);0.0;23.738, 121.158
5571;Yes;2000;7.0;15.0;5.9;0.0;JAPAN;JAPAN:  NEAR S COAST HONSHU:  NII-JIMA;0.0;No deaths reported;0.0;34.319, 139.26
5580;No;2000;11.0;8.0;6.4;0.0;PANAMA;PANAMA-COLOMBIA:  JURADO;0.0;No deaths reported;0.0;7.042, -77.829
5599;No;2001;6.0;1.0;4.6;0.0;AFGHANISTAN;AFGHANISTAN:  HINDU KUSH:  PARVAN;4.0;Few (~1 to 50 deaths);0.0;35.169, 69.389
5666;No;2002;12.0;2.0;5.4;0.0;GREECE;GREECE:  MEGALOPOLIS, VARTHOLOMION;0.0;No deaths reported;0.0;37.747, 21.087
5715;No;2003;8.0;14.0;6.2;0.0;GREECE;GREECE:  LEFKADA, PREVEZA;0.0;No deaths reported;0.0;39.16, 20.605
5719;Yes;2003;8.0;21.0;7.5;7.1;NEW ZEALAND;NEW ZEALAND:  DUNEDIN,INVERCARGILL,TE ANAU,FIORDLAND;0.0;No deaths reported;0.0;-45.104, 167.144
5753;No;2004;1.0;1.0;5.7;0.0;MEXICO;MEXICO:  GUERRERO, MEXICO CITY;0.0;No deaths reported;0.0;17.488, -101.303
5776;No;2004;5.0;1.0;5.1;0.0;TAIWAN;TAIWAN:  HUALIEN: TAROKO GORGE NATIONAL PARK;2.0;Few (~1 to 50 deaths);0.0;24.081, 121.611
5853;No;2005;3.0;14.0;5.7;5.9;TURKEY;TURKEY:  EASTERN:  BINGOL PROVINCE;0.0;No deaths reported;0.0;39.354, 40.89
6763;No;2005;7.0;25.0;4.7;0.0;CHINA;CHINA:  DAQING;1.0;Few (~1 to 50 deaths);0.0;46.827, 125.058
6769;No;2005;8.0;13.0;4.5;0.0;CHINA;CHINA:  YUNNAN PROVINCE:  WENSHAN;0.0;No deaths reported;0.0;23.627, 104.103
7244;No;2006;5.0;12.0;4.9;0.0;INDONESIA;INDONESIA:  SUMATRA:  KALIANDAK;0.0;No deaths reported;0.0;-5.575, 105.395
7368;Yes;2006;10.0;15.0;6.6;0.0;USA;HAWAIIAN ISLANDS;0.0;No deaths reported;73.0;19.878, -155.935
8136;Yes;2007;9.0;2.0;7.3;0.0;SOLOMON ISLANDS;SOLOMON ISLANDS:  SANTA CRUZ ISLANDS;0.0;No deaths reported;0.0;-11.61, 165.762
8385;No;2009;6.0;2.0;6.2;0.0;VANUATU;VANUATU ISLANDS:  TONGOA;0.0;No deaths reported;0.0;-17.757, 167.949
8387;No;2009;9.0;12.0;6.4;0.0;VENEZUELA;VENEZUELA:  CARABOBO;0.0;No deaths reported;0.0;10.705, -67.92
10000;No;2013;3.0;11.0;5.1;0.0;CHINA;CHINA:  XINJIAN PROVINCE:  S;0.0;No deaths reported;0.0;40.119, 77.466
10018;No;2013;7.0;21.0;6.2;0.0;CHINA;CHINA:   GANSU:  DINGXI, MIN;94.0;Some (~51 to 100 deaths);1968.0;34.512, 104.262
138;Yes;551;7.0;7.0;7.1;0.0;GREECE;GREECE:  SCHISMA, BOETIA;5000.0;Very Many (~1001 or more deaths);0.0;38.4, 22.3
174;No;743;0.0;0.0;5.5;0.0;RUSSIA;RUSSIA:  CASPIAN SEA;0.0;No deaths reported;0.0;42.1, 48.2
7914;No;1445;12.0;12.0;6.3;0.0;CHINA;CHINA:  FUJIAN PROVINCE:  ZHANGZHOU;0.0;Many (~101 to 1000 deaths);0.0;24.5, 117.6
677;Yes;1511;3.0;26.0;6.5;0.0;SLOVENIA;BALKANS NW:  SLOVENIA:  IDRIJA,SKOFJA LOKA;15.0;Few (~1 to 50 deaths);0.0;46.2, 13.433
691;No;1520;3.0;26.0;5.5;0.0;CHINA;CHINA:  YUNNAN:  WEISHAN;0.0;Many (~101 to 1000 deaths);0.0;25.3, 100.3
7941;No;1573;1.0;10.0;6.8;0.0;CHINA;CHINA:  GANSU PROVINCE:  MINXIAN;0.0;Many (~101 to 1000 deaths);0.0;34.4, 104.0
5957;Yes;1586;1.0;18.0;8.2;0.0;JAPAN;JAPAN:  ISE BAY;8000.0;Very Many (~1001 or more deaths);0.0;35.0, 136.8
7946;No;1618;5.0;20.0;6.5;0.0;CHINA;CHINA:  SHANXI PROVINCE;0.0;Many (~101 to 1000 deaths);0.0;37.0, 111.9
934;Yes;1638;3.0;27.0;7.0;0.0;ITALY;ITALY:  COSENZA,MARTIRANO, NICASTRO, CALABRIA;9581.0;Very Many (~1001 or more deaths);0.0;39.033, 16.283
1087;No;1679;9.0;2.0;8.0;0.0;CHINA;CHINA:  HEBEI PROVINCE;13162.0;Very Many (~1001 or more deaths);0.0;40.0, 117.0
1095;No;1683;11.0;22.0;7.0;0.0;CHINA;CHINA:  SHANXI PROVINCE;1001.0;Very Many (~1001 or more deaths);0.0;38.7, 112.7
6021;Yes;1711;9.0;5.0;7.0;0.0;INDONESIA;INDONESIA:  BANDA SEA;0.0;No deaths reported;0.0;-4.0, 129.0
1185;No;1713;2.0;26.0;6.8;0.0;CHINA;CHINA:  YUNNAN PROVINCE:  S OF XUNDIAN;2100.0;Very Many (~1001 or more deaths);0.0;25.4, 103.2
1233;No;1725;1.0;8.0;6.0;0.0;CHINA;CHINA:  YUNNAN PROVINCE:   SONGMING, YILIANG;614.0;Many (~101 to 1000 deaths);0.0;25.1, 103.1
1364;No;1761;5.0;23.0;6.0;0.0;CHINA;CHINA:  YUNNAN PROVINCE;120.0;Many (~101 to 1000 deaths);0.0;24.4, 102.5
5926;Yes;1788;7.0;21.0;8.0;0.0;USA;ALASKA PENINSULA: UNGA ISLAND;0.0;No deaths reported;0.0;57.0, -153.0
5931;Yes;1791;9.0;13.0;6.5;0.0;JAPAN;JAPAN:  OSAKA BAY;0.0;Some (~51 to 100 deaths);0.0;34.5, 135.4
6071;Yes;1823;9.0;9.0;6.8;0.0;INDONESIA;INDONESIA:  JAVA;0.0;No deaths reported;0.0;-6.5, 108.5
1813;No;1839;2.0;23.0;6.0;0.0;CHINA;CHINA:  YUNNAN PROVINCE;129.0;Many (~101 to 1000 deaths);0.0;26.1, 99.9
2006;Yes;1856;11.0;13.0;6.6;0.0;GREECE;GREECE:  CHIOS (E SPORADES);0.0;Some (~51 to 100 deaths);0.0;38.25, 26.25
2172;Yes;1870;8.0;1.0;7.0;0.0;GREECE;GREECE:  ITEA DELPHI (PHOKIS);100.0;Some (~51 to 100 deaths);0.0;38.5, 22.5
2421;No;1893;1.0;31.0;6.4;0.0;GREECE;GREECE:  ZAKINTHOS (ZANTE);0.0;No deaths reported;0.0;37.7, 20.9
2429;Yes;1893;6.0;14.0;7.5;0.0;ALBANIA;ALBANIA: HIMARA, DHERMI, KUC, KUDHESI, VLORE, KANINA;0.0;No deaths reported;0.0;40.2, 19.7
2489;Yes;1896;6.0;15.0;7.6;0.0;JAPAN;JAPAN:  SANRIKU;27122.0;Very Many (~1001 or more deaths);0.0;39.5, 144.0
2519;Yes;1897;9.0;20.0;8.6;0.0;PHILIPPINES;PHILIPPINES:  NW MINDANAO:  DAPITAN;0.0;No deaths reported;0.0;6.0, 122.0
2640;No;1902;12.0;16.0;6.4;0.0;UZBEKISTAN;UZBEKISTAN:   ANDIZHAN;4880.0;Very Many (~1001 or more deaths);0.0;40.8, 72.3
6237;Yes;1903;3.0;30.0;6.5;0.0;INDONESIA;INDONESIA:  TIFU, MASARETE, KAJELI;0.0;No deaths reported;0.0;-3.0, 127.5
2710;No;1905;4.0;15.0;6.5;0.0;TURKEY;TURKEY;0.0;No deaths reported;0.0;40.2, 29.0
2732;Yes;1905;9.0;8.0;7.1;0.0;ITALY;ITALY:  MONTELEONE, TROPEA, MONTE PORO;557.0;Many (~101 to 1000 deaths);0.0;38.67, 16.07
2772;No;1906;7.0;11.0;7.7;0.0;COLOMBIA;COLOMBIA;0.0;No deaths reported;0.0;4.6, -74.0
2787;Yes;1906;10.0;2.0;7.2;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  BISMARCK SEA;0.0;No deaths reported;0.0;-4.0, 149.0
6249;Yes;1907;12.0;15.0;7.4;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  BISMARCK SEA;0.0;No deaths reported;0.0;-3.1, 142.5
2884;Yes;1909;7.0;30.0;7.8;0.0;MEXICO;MEXICO:  ACAPULCO;0.0;No deaths reported;0.0;16.8, -99.8
2899;No;1910;1.0;8.0;6.8;0.0;CHINA;CHINA:  YELLOW SEA;0.0;No deaths reported;0.0;35.0, 122.0
7464;Yes;1910;2.0;25.0;6.0;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA:  MATUPI HARBOR;0.0;No deaths reported;0.0;-4.25, 152.25
2916;No;1910;12.0;13.0;7.3;0.0;ZAMBIA;ZAMBIA;2.0;Few (~1 to 50 deaths);0.0;-8.0, 31.0
3081;Yes;1917;5.0;1.0;8.0;0.0;KERMADEC ISLANDS (NEW ZEALAND);KERMADEC ISLANDS;0.0;No deaths reported;0.0;-29.2, -177.0
3089;Yes;1917;7.0;29.0;7.7;0.0;PAPUA NEW GUINEA;PAPUA NEW GUINEA;0.0;No deaths reported;0.0;-3.705, 141.729
3095;No;1917;8.0;31.0;7.3;0.0;COLOMBIA;COLOMBIA:  BOGOTA, UBAQUE, SOACHA, CAQUEZA;6.0;Few (~1 to 50 deaths);0.0;4.0, -74.0
6285;Yes;1923;7.0;18.0;5.5;0.0;PHILIPPINES;PHILIPPINES:  BUTUAN, CAMIGUIN ISLAND;0.0;No deaths reported;0.0;9.3, 125.0
3306;Yes;1927;3.0;7.0;7.3;0.0;JAPAN;JAPAN:  HONSHU:  SW;3022.0;Very Many (~1001 or more deaths);40.0;35.6, 135.1
6301;Yes;1927;8.0;5.0;6.9;0.0;JAPAN;SANRIKU, JAPAN;0.0;No deaths reported;0.0;37.9, 142.0
3371;Yes;1928;6.0;17.0;7.8;0.0;MEXICO;MEXICO:  OAXACA;4.0;Few (~1 to 50 deaths);0.0;16.028, -97.036
3527;No;1934;1.0;12.0;6.0;0.0;CHINA;CHINA:  YUNNAN PROVINCE;1.0;Few (~1 to 50 deaths);0.0;23.7, 102.7
3596;No;1937;7.0;31.0;7.0;0.0;CHINA;CHINA:  SHANDONG PROVINCE;390.0;Many (~101 to 1000 deaths);0.0;35.4, 115.1
